Year,Company Name,Country,Industry (Exiobase),Total Environmental Intensity (Revenue),Total Environmental Intensity (Operating Income),Total Environmental Cost,Working Capacity,Fish Production Capacity,Crop Production Capacity,Meat Production Capacity,Biodiversity,Abiotic Resources,Water production capacity (Drinking water & Irrigation Water),Wood Production Capacity,% Imputed
2013,BORAL LIMITED,Australia,Quarrying of sand and clay,-21.09%,-616.43%,"(98,28,80,248)","(88,51,24,821)","(2,55,556)","(1,19,42,723)","(27,92,629)",-42905,"(1,18,433)","(8,27,63,499)","1,60,319",1%
2013,IMPALA PLATINUM HOLDINGS LIMITED,South Africa,Quarrying of sand and clay,-33.45%,-234.59%,"(95,82,31,697)","(70,65,43,227)","(3,61,939)","(83,29,199)","(19,68,259)",-44072,"(76,77,410)","(23,36,63,792)","3,56,201",2%
2013,ADELAIDE BRIGHTON LIMITED,Australia,Quarrying of sand and clay,-85.60%,-537.40%,"(94,05,32,364)","(90,64,44,421)","(2,21,095)","(1,20,39,418)","(28,24,007)",-38756,-27918,"(1,89,60,998)",24249,3%
2013,TECK RESOURCES LIMITED,Canada,Quarrying of sand and clay,-9.10%,-41.28%,"(80,39,66,316)","(78,66,36,240)","(2,47,058)","(1,02,37,500)","(24,09,570)",-37675,"(2,44,427)","(42,71,073)","1,17,227",3%
2013,IMERYS SA,France,Quarrying of sand and clay,-14.92%,-129.74%,"(76,04,34,273)","(62,45,31,029)","(2,29,489)","(82,86,458)","(19,52,744)",-33418,-38750,"(12,55,44,174)","1,81,789",1%
2013,INDUSTRIAS PENOLES S.A.B. DE CV,Mexico,Quarrying of sand and clay,-13.61%,-87.45%,"(69,17,84,035)","(67,67,48,526)","(1,64,085)","(90,24,611)","(21,15,635)",-29184,-8429,"(37,20,026)",26461,0%
2013,SUMITOMO METAL MINING CO LTD,Japan,Quarrying of sand and clay,-8.99%,-75.85%,"(69,13,52,780)","(67,53,47,359)","(1,73,255)","(89,33,211)","(20,98,807)",-29269,-19232,"(47,76,792)",25145,0%
2013,AFRICAN RAINBOW MINERALS LIMITED,South Africa,Quarrying of sand and clay,-34.34%,-148.40%,"(65,00,50,878)","(45,02,03,258)",-99679,"(52,54,864)","(12,32,575)",-17239,"(50,72,939)","(18,81,34,935)",-35389,15%
2013,POSCO CHEMICAL CO LTD,South Korea,Quarrying of sand and clay,-50.32%,-901.04%,"(63,62,66,251)","(62,02,59,382)","(1,52,354)","(82,85,944)","(19,42,152)",-27018,-4328,"(56,26,599)",31525,0%
2013,WIENERBERGER AG,Austria,Quarrying of sand and clay,-16.03%,-2015.46%,"(58,83,86,143)","(57,01,65,466)","(1,30,618)","(75,38,597)","(17,66,111)",-23695,-5512,"(87,55,697)",-447,0%
2013,ASSORE LIMITED,South Africa,Quarrying of sand and clay,-42.76%,-150.56%,"(55,06,82,186)","(41,04,41,660)","(1,52,751)","(48,52,748)","(11,46,697)",-19974,"(34,51,374)","(13,06,79,326)",62344,13%
2013,DOWA HOLDINGS COMPANY LIMITED,Japan,Quarrying of sand and clay,-11.57%,-197.55%,"(46,17,39,364)","(44,00,12,925)","(1,07,568)","(58,64,578)","(13,74,854)",-19024,-9976,"(1,43,68,705)",18265,0%
2013,VULCAN MATERIALS COMPANY,United States,Quarrying of sand and clay,-15.12%,-274.48%,"(41,90,34,795)","(40,86,87,919)","(1,27,763)","(50,47,353)","(11,65,735)",-19382,"(19,49,589)","(21,00,856)",63802,9%
2013,MITSUI MINING & SMELTING CO LTD,Japan,Quarrying of sand and clay,-9.45%,-238.10%,"(37,52,55,689)","(36,71,16,569)",-88940,"(48,78,009)","(11,44,162)",-15675,-9924,"(20,11,915)",9507,3%
2013,COMPASS MINERALS INTERNATIONAL INC,United States,Quarrying of sand and clay,-31.37%,-189.78%,"(35,43,10,568)","(11,46,74,730)",-28544,"(13,63,058)","(3,16,659)",-4895,"(7,94,835)","(23,71,33,477)",5630,7%
2013,ILUKA RESOURCES LIMITED,Australia,Quarrying of sand and clay,-41.59%,-195.71%,"(31,74,74,057)","(7,92,24,603)",-27708,"(10,42,554)","(2,45,395)",-4012,-19397,"(23,69,27,236)",16848,7%
2013,BOLIDEN AB,Sweden,Quarrying of sand and clay,-5.69%,-115.30%,"(30,50,63,284)","(19,47,85,774)","(1,10,652)","(19,06,273)","(4,63,990)",-11478,"(43,05,245)","(10,35,52,779)",72907,12%
2013,ANEKA TAMBANG TBK PT,Indonesia,Quarrying of sand and clay,-29.20%,-783.46%,"(27,11,92,106)","(24,04,18,796)",-59855,"(31,80,670)","(7,46,762)",-10312,-15019,"(2,67,67,430)",6738,4%
2013,HSING TA CEMENT COMPANY LIMITED,Taiwan,Quarrying of sand and clay,-148.97%,-2099.97%,"(22,69,57,729)","(22,20,35,707)",-50917,"(29,52,035)","(6,92,127)",-9248,-752,"(12,17,063)",120,0%
2013,NORTHAM PLATINUM LTD,South Africa,Quarrying of sand and clay,-42.82%,-295.45%,"(18,05,63,843)","(13,56,65,176)",-64716,"(15,05,943)","(3,63,324)",-6881,"(11,30,183)","(4,18,48,035)",20415,6%
2013,CSR LIMITED,Australia,Quarrying of sand and clay,-10.97%,-338.77%,"(16,51,99,472)","(14,69,81,936)",-52524,"(19,32,909)","(4,55,080)",-7527,-38249,"(1,57,64,469)",33222,18%
2013,OSAKA TITANIUM TECHNOLOGIES CO.LIMITED.,Japan,Quarrying of sand and clay,-30.37%,-415.63%,"(16,14,78,600)","(15,53,48,096)",-36267,"(20,65,768)","(4,84,379)",-6527,-1329,"(35,37,736)",1502,0%
2013,AMG ADVANCED METALLURGICAL GROUP N.V.,Netherlands,Quarrying of sand and clay,-16.96%,-532.86%,"(14,76,85,305)","(14,42,96,637)",-46903,"(19,03,952)","(4,48,967)",-7032,-7104,"(9,98,529)",23818,0%
2013,TOHO TITANIUM CO LTD,Japan,Quarrying of sand and clay,-23.00%,-1150.76%,"(8,77,08,590)","(8,44,42,123)",-19340,"(11,22,852)","(2,63,222)",-3518,-953,"(18,56,671)",89,0%
2013,GEM DIAMONDS LIMITED,United Kingdom,Quarrying of sand and clay,-29.94%,-107.73%,"(4,06,74,427)","(3,63,79,093)",-9366,"(4,70,581)","(1,10,637)",-1550,-74058,"(36,29,741)",599,3%
2013,LUCARA DIAMOND CORP,Canada,Quarrying of sand and clay,-17.44%,-36.02%,"(3,25,66,992)","(2,88,88,088)",-7644,"(3,76,918)",-88646,-1252,-5169,"(32,00,271)",998,5%
2013,CHC RESOURCES CORP,Taiwan,Quarrying of sand and clay,-15.26%,-92.27%,"(3,19,04,595)","(3,12,11,376)",-7777,"(4,15,760)",-97491,-1363,-1033,"(1,71,422)",1626,0%
2013,KENMARE RESOURCES PLC,Ireland,Quarrying of sand and clay,-30.13%,-821.88%,"(3,12,32,360)","(1,90,60,623)",-4245,"(1,79,320)",-42046,-683,-275,"(1,19,42,724)",-2444,18%
2013,PANORAMIC RESOURCES LIMITED,Australia,Quarrying of sand and clay,-12.02%,N/A,"(1,94,32,744)","(1,42,44,195)",-5288,"(1,87,092)",-44069,-744,-4107,"(49,50,817)",3567,1%
2013,WESTERN AREAS LTD,Australia,Quarrying of sand and clay,-6.75%,-69.45%,"(1,85,23,148)","(1,00,31,559)",-5740,"(1,29,426)",-30692,-674,-6969,"(83,24,140)",6053,2%
2013,MARSHALLS PLC,United Kingdom,Quarrying of sand and clay,-2.86%,-64.59%,"(1,45,83,259)","(1,11,45,333)",-6472,-98580,-24276,-596,"(2,77,537)","(30,32,711)",2246,13%
2013,HUDBAY MINERALS INC,Canada,Quarrying of sand and clay,-2.41%,-121.66%,"(1,17,22,627)","(4,32,55,232)",-9713,"(5,64,369)","(1,32,274)",-1768,-13464,"3,22,54,949",-757,12%
2013,"WASTE MANAGEMENT,INC.",United States,Real estate activities (70),-44.64%,-301.54%,"(6,24,19,76,710)","(6,10,66,31,768)","(13,97,496)","(8,11,84,301)","(1,90,32,853)","(2,54,234)",-10153,"(3,34,68,040)",2134,0%
2013,SWIRE PACIFIC LIMITED,Hong Kong,Real estate activities (70),-78.88%,-386.26%,"(5,23,29,24,802)","(5,11,59,90,893)","(11,70,959)","(6,80,28,327)","(1,59,48,450)","(2,12,985)",-27319,"(3,15,47,183)",1314,0%
2013,COVANTA HOLDING CORPORATION,United States,Real estate activities (70),-91.17%,-651.81%,"(1,48,61,37,396)","(1,40,98,88,632)","(3,23,800)","(1,87,51,964)","(43,96,222)",-58835,-1184,"(5,27,20,831)",4071,0%
2013,CHINA EVERBRIGHT INTERNATIONAL LIMITED,Hong Kong,Real estate activities (70),-62.15%,-166.72%,"(42,64,31,769)","(41,71,12,998)","(1,19,503)","(56,13,713)","(13,16,044)",-19951,-2825,"(23,13,737)",67002,0%
2013,SECHE ENVIRONNEMENT,France,Real estate activities (70),-41.99%,-751.12%,"(27,14,68,533)","(26,25,22,144)",-64803,"(35,02,693)","(8,20,891)",-11410,-226,"(45,58,755)",12388,0%
2013,AEON MALL COMPANY LIMITED,Japan,Real estate activities (70),-15.85%,-61.29%,"(24,34,52,371)","(23,64,59,758)",-54149,"(31,44,935)","(7,37,290)",-9850,-771,"(30,45,837)",219,0%
2013,CLEANAWAY WASTE MANAGEMENT LTD,Australia,Real estate activities (70),-10.44%,-68.97%,"(21,41,96,981)","(20,95,50,492)",-48011,"(27,87,138)","(6,53,368)",-8732,-629,"(11,48,905)",294,0%
2013,CASELLA WASTE SYSTEMS INC,United States,Real estate activities (70),-44.43%,-1153.29%,"(20,22,86,767)","(19,79,00,584)",-45289,"(26,30,974)","(6,16,806)",-8239,-331,"(10,84,613)",69,0%
2013,"SM PRIME HOLDINGS,INC.",Philippines,Real estate activities (70),-13.83%,-40.45%,"(18,62,66,685)","(18,16,86,824)",-41659,"(24,07,605)","(5,64,103)",-7562,-18221,"(15,40,803)",92,0%
2013,RENEWI PLC,United Kingdom,Real estate activities (70),-17.03%,-384.94%,"(18,61,60,031)","(18,06,70,524)",-41349,"(24,02,937)","(5,63,358)",-7523,-418,"(24,74,014)",91,0%
2013,CAPITALAND LIMITED,Singapore,Real estate activities (70),-4.82%,-129.42%,"(15,15,01,874)","(14,79,83,789)",-34099,"(19,47,677)","(4,55,802)",-6158,-42513,"(10,32,049)",214,1%
2013,LENDLEASE GROUP,Australia,Real estate activities (70),-1.16%,-51.09%,"(12,74,14,287)","(12,23,30,775)",-28454,"(16,27,964)","(3,81,301)",-5148,-3375,"(30,38,846)",1576,1%
2013,SERCO GROUP PLC,United Kingdom,Real estate activities (70),-1.76%,-39.66%,"(12,52,52,256)","(12,25,32,460)",-28227,"(16,30,161)","(3,82,161)",-5123,-2716,"(6,72,002)",594,0%
2013,MITSUI FUDOSAN CO LTD,Japan,Real estate activities (70),-0.89%,-10.85%,"(12,25,90,153)","(11,98,22,193)",-28061,"(15,94,493)","(3,73,542)",-5060,-6904,"(7,61,864)",1964,1%
2013,"CLEAN HARBORS,INC.",United States,Real estate activities (70),-3.25%,-51.66%,"(11,41,42,104)","(11,16,77,408)",-25787,"(14,77,282)","(3,46,197)",-4665,-2548,"(6,08,752)",536,0%
2013,DAIWA HOUSE INDUSTRY COMPANY LIMITED,Japan,Real estate activities (70),-0.54%,-8.40%,"(10,22,58,119)","(9,98,82,160)",-23577,"(13,36,325)","(3,10,161)",-4242,-9589,"(6,94,793)",2728,2%
2013,CENTRAL PATTANA PUBLIC COMPANY LIMITED,Thailand,Real estate activities (70),-16.52%,N/A,"(10,05,31,342)","(9,77,78,166)",-22410,"(12,96,453)","(3,03,790)",-4069,-8238,"(11,18,258)",42,0%
2013,AYALA LAND INC,Philippines,Real estate activities (70),-5.53%,-22.08%,"(9,71,31,255)","(8,28,22,996)",-19084,"(10,90,082)","(2,55,106)",-3447,-23764,"(1,29,16,896)",120,1%
2013,SUN HUNG KAI PROPERTIES LIMITED,Hong Kong,Real estate activities (70),-1.37%,-4.52%,"(9,51,43,839)","(9,30,75,467)",-22329,"(12,24,676)","(2,86,485)",-3927,-28570,"(5,03,758)",1374,1%
2013,MITSUBISHI ESTATE CO LIMITED,Japan,Real estate activities (70),-0.87%,-8.54%,"(7,69,15,368)","(7,51,88,269)",-17618,"(10,00,555)","(2,34,396)",-3176,-4428,"(4,68,186)",1260,1%
2013,SINO LAND CO LIMITED,Hong Kong,Real estate activities (70),-4.22%,-12.17%,"(4,55,83,765)","(4,39,96,998)",-10224,"(5,83,091)","(1,36,605)",-1840,-4447,"(8,50,774)",214,0%
2013,GREAT EAGLE HOLDINGS LIMITED,Hong Kong,Real estate activities (70),-4.84%,-14.09%,"(4,55,43,967)","(4,38,04,499)",-10159,"(5,80,794)","(1,36,079)",-1830,-3878,"(10,06,913)",186,0%
2013,HANG LUNG GROUP LIMITED,Hong Kong,Real estate activities (70),-3.11%,-5.05%,"(3,91,35,501)","(3,78,25,449)",-8839,"(5,00,676)","(1,17,267)",-1584,-5175,"(6,76,760)",249,1%
2013,HANG LUNG PROPERTIES LIMITED,Hong Kong,Real estate activities (70),-3.28%,-5.11%,"(3,86,79,312)","(3,78,39,557)",-8831,"(5,01,010)","(1,17,352)",-1584,-4858,"(2,06,355)",234,1%
2013,MORGUARD CORP,Canada,Real estate activities (70),-7.32%,-30.24%,"(3,56,00,122)","(3,39,49,642)",-7910,"(4,51,966)","(1,05,954)",-1429,-14340,"(10,69,313)",431,1%
2013,LANGHAM HOSPITALITY INVESTMENTS LTD,Hong Kong,Real estate activities (70),-57.01%,-97.88%,"(3,46,91,680)","(3,39,39,174)",-7771,"(4,51,264)","(1,05,792)",-1413,-251,"(1,86,029)",12,0%
2013,SHUI ON LAND LIMITED,China,Real estate activities (70),-1.97%,-10.24%,"(3,19,46,289)","(3,12,52,273)",-7391,"(4,12,557)",-96574,-1313,-6685,"(1,69,817)",322,1%
2013,LASSILA & TIKANOJA PUBLIC LIMITED COMPANY,Finland,Real estate activities (70),-2.73%,-44.46%,"(2,51,44,204)","(2,45,91,244)",-5743,"(3,23,387)",-75744,-1030,-14053,"(1,33,191)",188,0%
2013,ABM INDUSTRIES INCORPORATED,United States,Real estate activities (70),-0.38%,-15.33%,"(1,82,47,573)","(1,78,66,930)",-4426,"(2,26,676)",-52941,-767,-3492,-93075,734,1%
2013,KERRY PROPERTIES LIMITED,Hong Kong,Real estate activities (70),-0.97%,-2.87%,"(1,74,76,333)","(1,69,20,989)",-4141,"(2,21,616)",-51792,-718,-7420,"(2,70,014)",357,2%
2013,CBRE GROUP INCORPORATED,United States,Real estate activities (70),-0.24%,-2.47%,"(1,72,79,178)","(1,69,27,022)",-4379,"(2,08,768)",-48642,-740,-5217,-85507,1097,1%
2013,MITIE GROUP PLC,United Kingdom,Real estate activities (70),-0.44%,-7.25%,"(1,43,29,172)","(1,40,07,538)",-3298,"(1,86,536)",-43721,-593,-1255,-86505,274,2%
2013,"NOMURA REAL ESTATE HOLDINGS,INC",Japan,Real estate activities (70),-0.29%,-3.23%,"(1,40,77,536)","(1,37,63,380)",-3384,"(1,83,370)",-42889,-599,-2472,-82145,703,4%
2013,SWISS PRIME SITE,Switzerland,Real estate activities (70),-1.59%,-5.35%,"(1,38,70,743)","(1,35,64,428)",-3120,"(1,80,324)",-42258,-567,-365,-79744,64,0%
2013,HYSAN DEVELOPMENT COMPANY LIMITED,Hong Kong,Real estate activities (70),-3.23%,-4.48%,"(1,27,52,943)","(1,24,76,063)",-2913,"(1,65,176)",-38689,-522,-1627,-68031,78,1%
2013,CITY DEVELOPMENTS LIMITED,Singapore,Real estate activities (70),-0.47%,-2.20%,"(1,16,91,499)","(1,14,06,291)",-2813,"(1,35,384)",-31082,-474,-33906,-81719,171,9%
2013,FIRST CAPITAL REALTY INCORPORATED,Canada,Real estate activities (70),-1.92%,-6.35%,"(1,13,53,071)","(1,00,37,526)",-2474,"(1,34,040)",-31416,-438,-17458,"(11,30,246)",525,5%
2013,TOMRA SYSTEMS AS,Norway,Real estate activities (70),-1.00%,-7.57%,"(75,97,966)","(74,29,276)",-1712,-98814,-23134,-311,-275,-44496,51,0%
2013,TOKYO TATEMONO CO. LTD,Japan,Real estate activities (70),-0.36%,-2.70%,"(75,45,111)","(73,72,941)",-1787,-98194,-22978,-318,-1051,-48141,299,3%
2013,JONES LANG LASALLE INCORPORATED,United States,Real estate activities (70),-0.15%,-1.93%,"(67,90,129)","(66,56,903)",-1838,-78378,-18188,-299,-3239,-31964,681,2%
2013,CASTELLUM AB,Sweden,Real estate activities (70),-1.25%,-3.03%,"(63,32,428)","(61,57,211)",-1424,-81703,-19147,-258,-440,-72289,44,0%
2013,ALLREAL HOLDING AG,Switzerland,Real estate activities (70),-0.48%,-2.87%,"(59,62,371)","(58,25,654)",-1359,-77366,-18111,-246,-525,-39202,91,1%
2013,MOBIMO HOLDING AG,Switzerland,Real estate activities (70),-1.19%,-5.57%,"(42,43,597)","(41,51,485)",-957,-55181,-12929,-174,-149,-22747,26,0%
2013,RPS GROUP PLC,United Kingdom,Real estate activities (70),-0.44%,-4.50%,"(36,18,305)","(35,39,472)",-833,-47134,-11047,-150,-312,-19426,68,2%
2013,CAPITAL & COUNTIES PROPERTIES PLC,United Kingdom,Real estate activities (70),-2.05%,-10.64%,"(35,06,189)","(34,30,066)",-789,-45631,-10697,-143,-65,-18811,14,0%
2013,WIHLBORG FASTIGHETER AB,Sweden,Real estate activities (70),-1.22%,-2.90%,"(32,41,642)","(31,55,586)",-730,-41870,-9812,-132,-231,-33302,23,0%
2013,CEBU HOLDINGS INCORPORATED,Philippines,Real estate activities (70),-6.70%,-20.69%,"(32,01,575)","(30,82,957)",-709,-40691,-9527,-128,-647,-66919,3,1%
2013,CLS HOLDINGS PLC,United Kingdom,Real estate activities (70),-1.64%,-4.31%,"(26,03,480)","(25,44,152)",-586,-33848,-7935,-106,-61,-16805,13,1%
2013,MAHINDRA LIFESPACE DEVELOPERS LIMITED,India,Real estate activities (70),-2.17%,-5.28%,"(25,93,496)","(25,37,387)",-578,-33566,-7869,-105,-140,-13837,-13,1%
2013,SINYI REALTY INCORPORATED,Taiwan,Real estate activities (70),-0.56%,-2.44%,"(22,83,972)","(22,35,336)",-561,-28719,-6162,-98,-2529,-10833,265,10%
2013,SAVILLS PLC,United Kingdom,Real estate activities (70),-0.13%,-1.14%,"(18,98,200)","(18,56,382)",-468,-24799,-5809,-82,-573,-10213,125,6%
2013,NORWEGIAN PROPERTY ASA,Norway,Real estate activities (70),-1.44%,-7.17%,"(18,25,692)","(17,85,418)",-410,-23747,-5562,-75,-46,-10442,9,0%
2013,HELICAL PLC,United Kingdom,Real estate activities (70),-1.64%,-71.00%,"(17,50,898)","(17,12,275)",-395,-22781,-5340,-72,-41,-10004,9,1%
2013,FOXTONS GROUP PLC,United Kingdom,Real estate activities (70),-0.70%,-2.11%,"(16,12,825)","(15,77,743)",-367,-21000,-4923,-66,-88,-8656,19,1%
2013,FABEGE AB,Sweden,Real estate activities (70),-0.40%,-1.17%,"(13,64,771)","(13,13,322)",-311,-17341,-4060,-56,-297,-29413,29,1%
2013,CEBU PROPERTY VENTURES & DEVELOPMENT CORPORATION,Philippines,Real estate activities (70),-16.35%,-82.82%,"(11,91,496)","(11,65,320)",-267,-15451,-3621,-48,-99,-6691,0,0%
2013,GRAINGER PLC,United Kingdom,Real estate activities (70),-0.29%,-2.57%,"(7,43,955)","(7,26,774)",-174,-9685,-2270,-31,-98,-4946,21,3%
2013,ST. MODWEN PROPERTIES PLC,United Kingdom,Real estate activities (70),-0.19%,-3.37%,"(5,07,657)","(4,96,530)",-121,-6623,-1552,-22,-102,-2729,22,4%
2013,DEUTSCHE WOHNEN SE,Germany,Real estate activities (70),-0.04%,-0.08%,"(2,93,536)","(2,86,379)",-77,-3811,-889,-13,-467,-1932,32,3%
2013,LOKN STORE GROUP PLC,United Kingdom,Real estate activities (70),-0.47%,-2.30%,"(1,01,723)",-99508,-23,-1325,-311,-4,-8,-546,2,2%
2013,WALT DISNEY CO,United States,"Recreational,cultural and sporting activities (92)",-1.36%,-6.49%,"(61,30,83,715)","(40,96,27,581)",-92377,"(50,98,982)","(11,89,869)",-16465,-46815,"(19,69,99,680)",-11946,4%
2013,LAS VEGAS SANDS CORP.,United States,"Recreational,cultural and sporting activities (92)",-2.77%,-11.16%,"(38,14,48,277)","(34,90,69,809)",-79430,"(45,35,837)","(10,61,711)",-14350,-14312,"(2,66,69,175)",-3652,3%
2013,CAESARS ENTERTAINMENT CORP,United States,"Recreational,cultural and sporting activities (92)",-4.32%,-41.84%,"(36,95,70,874)","(32,41,99,528)",-73893,"(42,45,433)","(9,94,271)",-13383,-8897,"(4,00,33,198)",-2270,2%
2013,SUN INTERNATIONAL LIMITED,South Africa,"Recreational,cultural and sporting activities (92)",-14.60%,-79.04%,"(14,29,52,751)","(10,84,80,957)",-23430,"(13,21,363)","(3,08,419)",-4161,-97411,"(3,27,08,525)",-8485,10%
2013,VIVENDI SA,France,"Recreational,cultural and sporting activities (92)",-0.46%,-4.59%,"(14,05,41,921)","(12,24,36,899)",-30121,"(16,54,385)","(3,77,928)",-17712,-34629,"(1,59,97,752)",7504,7%
2013,FACEBOOK INCORPORATION,United States,"Recreational,cultural and sporting activities (92)",-1.56%,-4.38%,"(12,27,20,378)","(12,01,49,141)",-27249,"(15,36,960)","(3,59,362)",-4899,-8182,"(6,32,497)",-2088,5%
2013,ALPHABET INC,United States,"Recreational,cultural and sporting activities (92)",-0.13%,-0.54%,"(7,57,92,786)","(7,48,37,202)",-15389,"(5,31,854)","(1,17,288)",-2339,-62181,"(2,10,665)",-15868,7%
2013,CROWN RESORTS LTD,Australia,"Recreational,cultural and sporting activities (92)",-2.61%,-13.44%,"(6,66,19,934)","(5,80,80,397)",-13355,"(7,73,960)","(1,80,780)",-2425,-632,"(75,68,692)",308,0%
2013,ORIENTAL LAND COMPANY LTD,Japan,"Recreational,cultural and sporting activities (92)",-1.49%,-7.22%,"(5,59,34,759)","(5,36,95,657)",-12656,"(7,14,129)","(1,67,419)",-2268,-3345,"(13,40,125)",840,2%
2013,TECHNICOLOR SA,France,"Recreational,cultural and sporting activities (92)",-1.08%,-11.27%,"(5,14,29,495)","(4,85,33,489)",-11430,"(6,49,534)","(1,50,732)",-3986,-5397,"(20,76,096)",1170,1%
2013,GENTING SINGAPORE LTD,Singapore,"Recreational,cultural and sporting activities (92)",-1.90%,-8.40%,"(4,28,20,452)","(4,08,06,934)",-9281,"(5,01,550)","(1,17,486)",-1635,-78119,"(13,03,652)",-1796,8%
2013,STAR ENTERTAINMENT GROUP LTD,Australia,"Recreational,cultural and sporting activities (92)",-2.33%,-14.22%,"(3,85,63,335)","(3,34,71,968)",-7702,"(4,46,143)","(1,04,162)",-1398,-409,"(45,31,752)",199,0%
2013,YAHOO JAPAN CORPORATION,Japan,"Recreational,cultural and sporting activities (92)",-0.83%,-1.53%,"(2,70,69,439)","(2,64,79,853)",-6382,"(3,52,169)",-82559,-1131,-2901,"(1,45,172)",728,3%
2013,KANGWON LAND INC,South Korea,"Recreational,cultural and sporting activities (92)",-1.97%,-6.93%,"(2,55,06,943)","(2,40,55,102)",-5652,"(3,15,825)",-73994,-1008,-6496,"(10,49,056)",190,0%
2013,VILLAGE ROADSHOW LIMITED,Australia,"Recreational,cultural and sporting activities (92)",-2.45%,-25.38%,"(1,98,82,889)","(1,94,49,207)",-4471,"(2,59,149)",-60543,-812,-201,"(1,08,605)",98,0%
2013,CINEWORLD GROUP PLC,United Kingdom,"Recreational,cultural and sporting activities (92)",-2.84%,-29.01%,"(1,90,72,244)","(1,86,58,133)",-4296,"(2,48,171)",-58175,-779,-462,"(1,02,297)",69,0%
2013,ARDENT LEISURE GROUP LTD,Australia,"Recreational,cultural and sporting activities (92)",-4.61%,-41.73%,"(1,84,98,361)","(1,80,95,934)",-4150,"(2,40,907)",-56374,-754,-99,"(1,00,190)",48,0%
2013,WILLIAM HILL PLC,United Kingdom,"Recreational,cultural and sporting activities (92)",-0.73%,-3.44%,"(1,78,66,127)","(1,74,77,024)",-4102,"(2,32,528)",-54486,-737,-1693,-95809,252,2%
2013,RANK GROUP PLC,United Kingdom,"Recreational,cultural and sporting activities (92)",-1.81%,-4.33%,"(1,78,51,111)","(1,74,63,283)",-4036,"(2,32,292)",-54448,-731,-679,-95743,101,1%
2013,COMPAGNIE DES ALPES,France,"Recreational,cultural and sporting activities (92)",-1.51%,-21.58%,"(1,40,74,491)","(98,86,776)",-2326,"(1,32,288)",-30710,-798,-1061,"(40,20,762)",230,1%
2013,TABCORP HOLDINGS LIMITED,Australia,"Recreational,cultural and sporting activities (92)",-0.40%,-1.84%,"(72,21,099)","(69,20,637)",-1634,-93102,-21355,-294,-444,"(1,83,849)",216,1%
2013,SOLOCAL GROUP SA,France,"Recreational,cultural and sporting activities (92)",-0.23%,-0.61%,"(31,01,436)","(23,54,717)",-634,-32491,-7169,-667,-1563,"(7,04,534)",339,15%
2013,MODERN TIMES GROUP MTG AB,Sweden,"Recreational,cultural and sporting activities (92)",-0.11%,-1.30%,"(23,25,972)","(22,61,931)",-522,-28806,-6732,-93,-658,-27204,-26,5%
2013,888 HOLDINGS PLC,Gibraltar,"Recreational,cultural and sporting activities (92)",-0.69%,-4.95%,"(17,76,488)","(17,37,791)",-408,-23121,-5418,-73,-176,-9526,26,2%
2013,GREEK ORGANISATION OF FOOTBALL PROGNOSTICS SA,Greece,"Recreational,cultural and sporting activities (92)",-0.09%,-0.55%,"(14,69,166)","(13,57,320)",-343,-18150,-4245,-60,-332,-88810,94,6%
2013,RIGHTMOVE PLC,United Kingdom,"Recreational,cultural and sporting activities (92)",-0.10%,-0.14%,"(2,23,056)","(2,18,069)",-60,-2909,-679,-10,-159,-1194,24,10%
2013,MITSUBISHI CORPORATION,Japan,Renting of machinery and equipment without operator and of personal and household goods (71),-1.82%,-81.00%,"(1,03,18,29,316)","(1,00,94,01,169)","(2,37,436)","(1,34,22,744)","(31,45,375)",-42553,-62622,"(55,30,906)",13489,2%
